instance_idx,instance,epsilon,runtime
7171,[0.13020416 0.85640438 0.6003252 ],0.091,67.87365412712097
7172,[0.99530738 0.28293197 0.67746681],0.23700000000000002,58.53038954734802
7173,[0.4183675  0.40851114 0.14597477],0.009000000000000001,62.83700609207153
7174,[0.29021538 0.26176042 0.61793081],0.123,67.1687228679657
7175,[0.90741851 0.36961787 0.68454852],0.23500000000000001,67.87916588783264
7176,[0.458205   0.0102365  0.13323095],0.167,68.36410093307495
7177,[0.32327204 0.69306118 0.68713508],0.107,56.60228967666626
7178,[0.71340489 0.70849353 0.73640957],0.309,67.31214237213135
7179,[0.25624428 0.09521078 0.05874382],0.227,65.46222734451294
7180,[0.33288965 0.23479761 0.90861178],0.113,56.597760915756226
7181,[0.99683954 0.93940334 0.96762243],0.399,71.06686878204346
7182,[0.59828835 0.74828927 0.04549724],0.267,68.127450466156
7183,[0.25367529 0.61968245 0.30261184],0.033,64.67272138595581
7184,[0.39473073 0.37088157 0.96847079],0,59.067535161972046
7185,[0.55961243 0.58050452 0.26037657],0.165,67.52342104911804
7186,[0.50379262 0.93040674 0.87826794],0.315,67.43905854225159
7187,[0.13192456 0.31728822 0.53063393],0.17500000000000002,57.482309103012085
7188,[0.14180184 0.11677725 0.0441469 ],0.273,68.57276558876038
7189,[0.12787607 0.87174894 0.83515525],0.099,69.17559480667114
7190,[0.7478961  0.92631612 0.28302092],0.399,71.08742022514343
7191,[0.87702331 0.61295495 0.76188118],0.341,69.27756023406982
7192,[0.26377746 0.31298038 0.89304984],0.109,65.08207273483276
7193,[0.31556813 0.99465629 0.76399366],0.253,65.98884439468384
7194,[0.1512719  0.85309972 0.65768847],0.101,55.46549677848816
7195,[0.79829846 0.05314607 0.14865397],0.021,65.12064409255981
7196,[0.22987634 0.03578304 0.26030885],0.267,67.57821249961853
7197,[0.70603099 0.43642187 0.9956273 ],0.171,67.74498677253723
7198,[0.9272988  0.04071338 0.35664964],0.11900000000000001,58.023770332336426
7199,[0.70909761 0.48520019 0.49318133],0.193,67.92875695228577
7200,[0.84592186 0.86694782 0.12367582],0.399,71.62945580482483
7201,[0.09357869 0.86824186 0.18070297],0.075,55.682777643203735
7202,[0.16830402 0.50874262 0.27288227],0.063,55.14684295654297
7203,[0.89098299 0.58569594 0.58378214],0.335,69.20783567428589
7204,[0.97172469 0.52602334 0.57101665],0.34500000000000003,68.15588879585266
7205,[0.41645529 0.07676354 0.76857379],0.151,56.08129119873047
7206,[0.67697345 0.88743986 0.02593847],0.377,68.64017105102539
7207,[0.68137777 0.68067483 0.39431678],0.275,58.495784759521484
7208,[0.59039392 0.95130337 0.83732943],0.369,59.68026065826416
7209,[0.15378289 0.08099207 0.83104853],0.279,67.64633774757385
7210,[0.65960235 0.45405065 0.95560855],0.157,58.47480630874634
7211,[0.59426011 0.00572081 0.97018428],0.097,67.22053503990173
7212,[0.65623542 0.95097943 0.32503034],0.397,69.66368079185486
7213,[0.73161616 0.73436452 0.95781082],0.331,59.21250891685486
7214,[0.56921153 0.21131886 0.04866908],0,58.76157355308533
7215,[0.64370531 0.32314272 0.05552504],0.077,65.32443642616272
7216,[0.07072238 0.95198383 0.38153198],0.14500000000000002,67.89449429512024
7217,[0.39889287 0.17795687 0.96546089],0.109,64.14603018760681
7218,[0.86560118 0.08911858 0.85270518],0.077,65.27716875076294
7219,[0.16294912 0.77954553 0.28503223],0.067,66.01165986061096
7220,[0.75263182 0.65409499 0.12062216],0.297,69.0368070602417
7221,[0.49088958 0.4323497  0.80669122],0.061,66.13300514221191
7222,[0.31012592 0.68499813 0.13131179],0.091,67.41219711303711
7223,[0.66558398 0.83211521 0.51285512],0.34500000000000003,69.1349241733551
7224,[0.48966738 0.88548486 0.47662479],0.28300000000000003,68.20153069496155
7225,[0.5631095  0.42306021 0.75680556],0.091,66.77117991447449
7226,[0.81107404 0.61389133 0.43427141],0.307,58.4596951007843
7227,[0.42605445 0.0403597  0.34186752],0.167,67.38666009902954
7228,[0.46356635 0.22418449 0.68651888],0.055,64.37129950523376
7229,[0.15507727 0.49532473 0.62981566],0.07300000000000001,66.63645553588867
7230,[0.52472599 0.29066912 0.43752251],0.005,62.95128130912781
7231,[0.90729797 0.47761069 0.14863969],0.28700000000000003,59.02396512031555
7232,[0.12779432 0.90297855 0.84189229],0.115,65.8275797367096
7233,[0.52314008 0.29544858 0.04771467],0.003,61.64983558654785
7234,[0.07653145 0.04501734 0.10764633],0.339,67.26604199409485
7235,[0.42495076 0.09441558 0.66112584],0.139,66.62036347389221
7236,[0.56853123 0.25333979 0.25494261],0.007,53.722434520721436
7237,[0.08176907 0.50344848 0.11395257],0.109,64.20599579811096
7238,[0.66164158 0.17949853 0.18225686],0.015,63.30601096153259
7239,[0.39299106 0.08321979 0.877126  ],0.159,66.6391224861145
7240,[0.29767076 0.5872272  0.45517332],0.039,64.74233102798462
7241,[0.67032407 0.62383571 0.26516153],0.241,68.74811148643494
7242,[0.96681643 0.87141414 0.18724277],0.399,70.37961483001709
7243,[0.18509826 0.74707654 0.60429713],0.065,65.24201130867004
7244,[0.87170214 0.10626398 0.53458796],0.08700000000000001,58.09133172035217
7245,[0.00583823 0.11661342 0.17177922],0.339,67.36832237243652
7246,[0.47716285 0.69184363 0.86914748],0.183,68.31996393203735
7247,[0.96590051 0.60190886 0.48691237],0.379,69.06701612472534
7248,[0.61855789 0.97400944 0.36086026],0.391,69.57794165611267
7249,[0.67386774 0.69033049 0.39514459],0.277,66.86774444580078
7250,[0.30268045 0.12502615 0.01384662],0.189,67.59867477416992
7251,[0.11191533 0.01580249 0.97093448],0.333,68.57070732116699
7252,[0.85909699 0.20918109 0.64888814],0.131,57.99828839302063
7253,[0.64980178 0.43578036 0.62631361],0.14100000000000001,67.1431953907013
7254,[0.79008891 0.19086281 0.30102162],0.085,67.30563116073608
7255,[0.46346702 0.47398777 0.02179121],0.063,56.47247815132141
7256,[0.16611427 0.15236376 0.70288804],0.23700000000000002,57.200387954711914
7257,[0.96396336 0.47148743 0.86015924],0.315,67.71273946762085
7258,[0.58528113 0.20128863 0.56965867],0,58.921847343444824
7259,[0.83392072 0.05084565 0.0078422 ],0.037000000000000005,55.729126930236816
7260,[0.63046971 0.713134   0.97990521],0.271,68.56039595603943
7261,[0.84870008 0.73712376 0.59608   ],0.389,68.66658139228821
7262,[0.55435598 0.29074064 0.48768674],0.019000000000000003,56.1614785194397
7263,[0.48614492 0.59105876 0.611743  ],0.137,57.17206621170044
7264,[0.67873305 0.81674884 0.48809191],0.343,68.39947819709778
7265,[0.71435938 0.52831715 0.42216442],0.217,66.17661094665527
7266,[0.31587539 0.06343628 0.89325532],0.20700000000000002,55.76347351074219
7267,[0.41717384 0.47333654 0.49498241],0.043000000000000003,65.28665685653687
7268,[0.93905822 0.34674018 0.69780202],0.241,67.41668581962585
7269,[0.02079973 0.2879764  0.19225466],0.247,68.23060345649719
7270,[0.34387571 0.23205879 0.21976845],0.113,55.8032591342926
7271,[0.90916062 0.33912771 0.60234348],0.221,66.20775580406189
7272,[0.84255027 0.65698934 0.13118363],0.343,67.76409649848938
7273,[0.29341682 0.71142607 0.96021252],0.10300000000000001,63.875981092453
7274,[0.83316285 0.67314137 0.73488939],0.34900000000000003,70.17187929153442
7275,[0.79605069 0.79981165 0.844887  ],0.395,70.29105854034424
7276,[0.62190126 0.28242185 0.74956586],0.051000000000000004,54.72555375099182
7277,[0.66712031 0.12903392 0.19954096],0,58.837013244628906
7278,[0.60580612 0.10083608 0.41614145],0,58.79827260971069
7279,[0.99386701 0.30362029 0.20949429],0.243,66.61262607574463
7280,[0.04704503 0.01804824 0.88127869],0.365,68.65848112106323
7281,[0.35707365 0.15854808 0.82829672],0.139,66.41178345680237
7282,[0.89454633 0.03189011 0.06365937],0.083,66.09624028205872
7283,[0.43065832 0.61758712 0.12070824],0.11900000000000001,57.12369179725647
7284,[0.2241108  0.25778239 0.34044623],0.159,66.89434289932251
7285,[0.35527055 0.04659908 0.87808475],0.195,69.28408575057983
7286,[0.26751116 0.15111967 0.69041974],0.189,68.52772259712219
7287,[0.51543462 0.66951932 0.70669661],0.191,68.88786935806274
7288,[0.92672449 0.43781896 0.4573118 ],0.277,66.84565758705139
7289,[0.84168002 0.11086499 0.10590521],0.07100000000000001,66.13279747962952
7290,[0.61063019 0.78220972 0.94778689],0.295,69.03911519050598
7291,[0.82369129 0.04189132 0.10542421],0.027000000000000003,62.840882539749146
7292,[0.62998589 0.87093871 0.91137229],0.34900000000000003,69.99852252006531
7293,[0.15704033 0.29208934 0.44168683],0.17500000000000002,58.12350273132324
7294,[0.50594275 0.73259654 0.09930453],0.213,56.583574056625366
7295,[0.64715463 0.33458143 0.13780059],0.085,67.2620267868042
7296,[0.8486789  0.43910094 0.41590681],0.23900000000000002,67.29626560211182
7297,[0.76910823 0.24527409 0.80948453],0.107,56.4764609336853
7298,[0.34134811 0.50502693 0.08523764],0.017,63.86033320426941
7299,[0.37246782 0.75489382 0.36077484],0.159,67.0879442691803
7300,[0.66505888 0.15155259 0.7538207 ],0.007,53.394737005233765
7301,[0.42175909 0.22813699 0.80210458],0.07300000000000001,67.08561635017395
7302,[0.41344539 0.4092965  0.45892997],0.009000000000000001,62.70656895637512
7303,[0.85247471 0.79466302 0.36190633],0.399,71.01247429847717
7304,[0.02975672 0.14552461 0.0099176 ],0.315,66.39109683036804
7305,[0.80632602 0.94372501 0.08478178],0.399,71.16015791893005
7306,[0.3148297  0.9820339  0.16436512],0.243,66.70504927635193
7307,[0.06146561 0.75924177 0.66044644],0.009000000000000001,63.02516770362854
7308,[0.6415268  0.90258599 0.0578009 ],0.367,67.94473147392273
7309,[0.63166752 0.71341075 0.66063199],0.269,59.47657775878906
7310,[0.51982603 0.29569142 0.40215342],0.005,62.513155460357666
7311,[0.68093603 0.55362326 0.30442835],0.211,66.75427675247192
7312,[0.74276967 0.90930691 0.00787017],0.399,70.84423995018005
7313,[0.27980202 0.52779998 0.9208415 ],0.005,62.594292640686035
7314,[0.70036257 0.44618279 0.20519292],0.167,67.12197041511536
7315,[0.54447566 0.78839614 0.65230358],0.263,58.059836626052856
7316,[0.69753816 0.88774712 0.78188963],0.389,68.84943008422852
7317,[0.4045407  0.19724525 0.30163545],0.101,54.56522583961487
7318,[0.03696476 0.33446681 0.72539904],0.211,65.99755573272705
7319,[0.7401241  0.12594247 0.99234801],0.033,63.85163140296936
7320,[0.28394959 0.09275049 0.55200588],0.211,65.77500247955322
7321,[0.5213837  0.75709532 0.16006579],0.233,67.62230563163757
7322,[0.02788481 0.79665473 0.5927425 ],0.011,63.88775157928467
7323,[0.24135683 0.77420983 0.72681026],0.107,55.31224703788757
7324,[0.98705372 0.11037596 0.0599378 ],0.17500000000000002,57.549781799316406
7325,[0.37301039 0.62701541 0.35460192],0.095,67.3089427947998
7326,[0.04772864 0.65099256 0.1247719 ],0.053000000000000005,62.858147859573364
7327,[0.29798439 0.73690411 0.45332147],0.113,56.256903409957886
7328,[0.98304915 0.80544515 0.98942276],0.399,71.53278613090515
7329,[0.56564993 0.8944123  0.62799959],0.327,67.16731548309326
7330,[0.53333781 0.5955692  0.35046379],0.159,67.7073564529419
7331,[0.2845573  0.78484319 0.71515008],0.133,66.60875844955444
7332,[0.67249825 0.71439239 0.51987179],0.28900000000000003,67.31643056869507
7333,[0.24765108 0.32781966 0.58260325],0.111,66.55821228027344
7334,[0.8229237  0.36124617 0.09799752],0.185,68.82738590240479
7335,[0.71170918 0.82849932 0.08194942],0.365,67.5146107673645
7336,[0.06219103 0.88858167 0.47643809],0.083,66.26771140098572
7337,[0.44620366 0.36927429 0.5264638 ],0.005,61.8258535861969
7338,[0.58829465 0.51895167 0.39492973],0.149,67.9929575920105
7339,[0.26371322 0.4988304  0.42358273],0,58.73119831085205
7340,[0.44011886 0.93111554 0.48973225],0.281,59.07474637031555
7341,[0.97337    0.8238727  0.14437736],0.399,70.60344886779785
7342,[0.12712847 0.71119141 0.12940943],0.015,63.44887161254883
7343,[0.70459266 0.86333954 0.11807715],0.377,68.33951735496521
7344,[0.21265644 0.47335413 0.74680659],0.055,63.722601652145386
7345,[0.94416387 0.36931214 0.9522272 ],0.255,66.86391615867615
7346,[0.60165687 0.40860692 0.12088672],0.099,68.07996773719788
7347,[0.57181813 0.04020372 0.15333984],0.097,67.72805881500244
7348,[0.37149871 0.99111069 0.30336492],0.275,58.624855041503906
7349,[0.48596948 0.79125877 0.14216996],0.233,66.69587230682373
7350,[0.58967959 0.04857412 0.89463169],0.077,64.38033652305603
7351,[0.88914547 0.2155342  0.81946901],0.151,56.39060997962952
7352,[0.48883791 0.12226407 0.34877482],0.095,67.34946632385254
7353,[0.87051275 0.41756381 0.57328898],0.241,67.46709823608398
7354,[0.5658167  0.90036175 0.78167578],0.331,59.44181728363037
7355,[0.47527031 0.72007591 0.60595473],0.195,68.82430744171143
7356,[0.76202552 0.50476801 0.46111408],0.229,66.91995525360107
7357,[0.44996938 0.44906899 0.86671138],0.049,67.55196857452393
7358,[0.32524256 0.79986822 0.66477459],0.161,68.01010346412659
7359,[0.40966388 0.23277809 0.39554467],0.079,66.3022677898407
7360,[0.54104445 0.95816423 0.89041998],0.34700000000000003,68.79782819747925
7361,[0.73598422 0.64594577 0.86631922],0.28900000000000003,67.72618985176086
7362,[0.7072769  0.5720109  0.79649208],0.23700000000000002,57.53418564796448
7363,[0.70746714 0.56105851 0.12380326],0.229,65.64148330688477
7364,[0.55940484 0.19237536 0.6189551 ],0,59.50168013572693
7365,[0.57690952 0.05279821 0.57047297],0.085,67.6475784778595
7366,[0.18940721 0.4758347  0.89724426],0.065,64.3344202041626
7367,[0.12028692 0.93626265 0.17979099],0.127,65.88349843025208
7368,[0.01896619 0.78681133 0.24536466],0,59.24330401420593
7369,[0.7056858  0.88772805 0.44439965],0.391,70.2697548866272
7370,[0.80700026 0.60687712 0.40194837],0.301,57.41374897956848
7371,[0.04497911 0.86204199 0.0232383 ],0.051000000000000004,54.99210739135742
7372,[0.43705598 0.41492461 0.86001114],0.027000000000000003,62.66449522972107
7373,[0.31740785 0.25713793 0.11466203],0.115,65.14102959632874
7374,[0.09933507 0.16810031 0.14406529],0.267,67.64195942878723
7375,[0.25557314 0.08955892 0.30690069],0.227,65.78260254859924
7376,[0.40731173 0.16913555 0.61472452],0.111,65.50229358673096
7377,[0.32531698 0.02709044 0.05849317],0.225,56.11645841598511
7378,[0.3899731  0.32001278 0.41297843],0,59.233893394470215
7379,[0.32424395 0.37549433 0.82808934],0.047,66.34676623344421
7380,[0.12097008 0.20250989 0.75244663],0.23500000000000001,67.539635181427
7381,[0.58608402 0.4929815  0.75270299],0.137,57.39716577529907
7382,[0.38508153 0.11501625 0.06062435],0.153,64.84399318695068
7383,[0.46486516 0.40706325 0.4843602 ],0.033,63.978618144989014
7384,[0.40752911 0.23369643 0.88653091],0.077,63.73333120346069
7385,[0.26917985 0.96356038 0.67537461],0.213,56.84901785850525
7386,[0.2463337  0.55472048 0.78554241],0.001,60.11188077926636
7387,[0.30463685 0.40673265 0.08391152],0,59.357741832733154
7388,[0.63585941 0.2034075  0.96832442],0.021,64.76953411102295
7389,[0.37333678 0.98539829 0.78235041],0.277,67.22275757789612
7390,[0.53758525 0.42374221 0.91187949],0.081,57.3577401638031
7391,[0.45178218 0.00091566 0.4648317 ],0.17300000000000001,68.20587635040283
7392,[0.82945348 0.28921529 0.97249664],0.159,66.68677282333374
7393,[5.33510955e-04 9.33587184e-01 4.82374030e-01],0.127,66.03094244003296
7394,[0.597924   0.83955138 0.38029399],0.313,57.95669960975647
7395,[0.35144707 0.63223375 0.58539467],0.089,66.83269143104553
7396,[0.51037505 0.04540724 0.73948984],0.11900000000000001,57.1550133228302
7397,[0.563134   0.30060621 0.3954524 ],0.029,63.886242151260376
7398,[0.122981   0.13958951 0.55670129],0.267,67.52428388595581
7399,[0.27947954 0.43195364 0.61069253],0,59.189342975616455
7400,[0.95751295 0.31827495 0.68238143],0.23500000000000001,67.2771520614624
7401,[0.34266344 0.26132142 0.75300715],0.095,67.82673192024231
7402,[0.45275837 0.24588642 0.98344186],0.047,65.857595205307
7403,[0.34165788 0.4597955  0.59975582],0,58.92126798629761
7404,[0.01586688 0.69188247 0.6467072 ],0,58.76238012313843
7405,[0.00203826 0.47652808 0.90182709],0.157,57.988123416900635
7406,[0.67277088 0.4131509  0.89564741],0.14300000000000002,66.44490075111389
7407,[0.70336751 0.7625152  0.53834515],0.329,67.87362742424011
7408,[0.78738231 0.64912708 0.07752332],0.313,57.83421301841736
7409,[0.03094144 0.8321462  0.67188865],0.031,56.39449691772461
7410,[0.67231034 0.3529719  0.81312225],0.111,66.39298486709595
7411,[0.82754833 0.3579438  0.17723304],0.187,59.20162916183472
7412,[0.76804079 0.69706846 0.00839956],0.327,66.78711581230164
7413,[0.46273392 0.9363287  0.44474799],0.295,69.90040445327759
7414,[0.22153564 0.01969961 0.28122906],0.279,67.80884194374084
7415,[0.92149051 0.35779905 0.08997249],0.233,65.8588490486145
7416,[0.61350067 0.30314685 0.71810651],0.057,56.15309691429138
7417,[0.23427422 0.49381088 0.3631317 ],0,58.731297731399536
7418,[0.28077774 0.9045828  0.70725996],0.191,68.33794474601746
7419,[0.20909983 0.19603607 0.82146834],0.195,68.52026772499084
7420,[0.39612024 0.8699853  0.56933029],0.229,65.9170491695404
7421,[0.49405615 0.5517977  0.66010853],0.121,66.76723575592041
7422,[0.56575976 0.68241933 0.56536645],0.221,67.42355346679688
7423,[0.06535833 0.12818361 0.06504374],0.305,66.9139506816864
7424,[0.25964354 0.56991902 0.22803511],0.011,63.398672580718994
7425,[0.52312799 0.78230619 0.19190474],0.247,67.7470166683197
7426,[0.67804377 0.99204211 0.69327129],0.399,71.57563066482544
7427,[0.53299063 0.25288045 0.56033987],0,58.61745023727417
7428,[0.45396655 0.93797152 0.64122765],0.293,68.86049175262451
7429,[0.94316842 0.05178644 0.93915873],0.14300000000000002,66.56833505630493
7430,[0.43258625 0.99519779 0.27412689],0.307,57.97719860076904
7431,[0.68023877 0.46658409 0.36160366],0.169,58.91055917739868
7432,[0.75909568 0.88387397 0.22461656],0.399,70.94582986831665
7433,[0.27795411 0.42005116 0.44903382],0.051000000000000004,54.14297842979431
7434,[0.00515037 0.19455715 0.08181109],0.301,56.86089825630188
7435,[0.571873   0.02529087 0.73775026],0.099,68.76899409294128
7436,[0.97819366 0.42381002 0.07443914],0.295,68.51060318946838
7437,[0.25000216 0.16442524 0.31091419],0.193,67.97369170188904
7438,[0.62605403 0.09665771 0.48015316],0,59.37409067153931
7439,[0.80813843 0.59255052 0.62655167],0.297,69.33643245697021
7440,[0.33432981 0.25036841 0.10785491],0.111,65.47420001029968
7441,[0.23837594 0.34077697 0.05442236],0.113,55.83969068527222
7442,[0.33361565 0.79416671 0.94394919],0.163,57.61163330078125
7443,[0.77582528 0.61959111 0.76441701],0.295,69.82807207107544
7444,[0.62540803 0.57895181 0.08553862],0.197,68.73347091674805
7445,[0.06068414 0.03326402 0.31338891],0.353,67.48602342605591
7446,[0.84777586 0.0649542  0.12755918],0.051000000000000004,54.634192943573
7447,[0.91920735 0.44191138 0.30157508],0.275,58.45559644699097
7448,[0.62624457 0.06571637 0.67784279],0.053000000000000005,63.073092222213745
7449,[0.55931006 0.29488362 0.38159656],0.023,65.75159049034119
7450,[0.09583131 0.75201145 0.23318431],0.019000000000000003,55.392152070999146
7451,[0.59963229 0.65975573 0.01057573],0.223,67.53600692749023
7452,[0.38395275 0.79522045 0.8803103 ],0.189,68.53833794593811
7453,[0.61928915 0.33959127 0.9379837 ],0.079,66.81036686897278
7454,[0.78300573 0.4540719  0.32831006],0.213,56.47489809989929
7455,[0.192493   0.10262233 0.59541525],0.251,56.04970598220825
7456,[0.06754242 0.78947118 0.19366856],0.023,66.08457565307617
7457,[0.57326567 0.63739146 0.25636916],0.199,70.15675592422485
7458,[0.42104381 0.72466627 0.44479467],0.169,59.873929023742676
7459,[0.24316973 0.79708169 0.06048349],0.115,65.43369889259338
7460,[0.31169164 0.43584003 0.96015047],0,59.07904028892517
7461,[0.75444709 0.31115798 0.88559649],0.133,66.69229698181152
7462,[0.77557144 0.14734969 0.30878176],0.057,56.705580949783325
7463,[0.34292853 0.36880998 0.00804986],0,58.94933867454529
7464,[0.5864949  0.67833537 0.05730849],0.227,66.02929735183716
7465,[0.50715414 0.83523782 0.85906449],0.269,59.80658984184265
7466,[0.42209806 0.19535629 0.20042905],0.093,66.24319696426392
7467,[0.90859062 0.78531782 0.34167451],0.399,71.40415358543396
7468,[0.66792408 0.69481951 0.98234266],0.281,59.906797647476196
7469,[0.59981876 0.33111872 0.57864312],0.063,56.33573341369629
7470,[0.96316129 0.61612708 0.41885363],0.383,69.46763396263123
7471,[0.16228835 0.45429727 0.78952146],0.089,66.76604557037354
7472,[0.04218731 0.21935931 0.00366306],0.271,67.55667972564697
7473,[0.22304013 0.23022937 0.62417348],0.171,67.1324052810669
7474,[0.23903584 0.73463118 0.95299403],0.08700000000000001,57.691715717315674
7475,[0.33154208 0.74012737 0.2053758 ],0.131,56.530972480773926
7476,[0.18425529 0.98996843 0.36294959],0.183,68.62978458404541
7477,[0.07372978 0.02993735 0.11520696],0.34900000000000003,69.76094007492065
7478,[0.29059868 0.19435242 0.58592214],0.157,57.447741985321045
7479,[0.76560742 0.04382705 0.0296636 ],0,58.50831437110901
7480,[0.19783726 0.17409199 0.88575688],0.211,65.57932353019714
7481,[0.71890622 0.33979232 0.55472625],0.127,65.60000658035278
7482,[0.17855158 0.02141027 0.84323638],0.297,68.54201364517212
7483,[0.91073959 0.02091191 0.67773066],0.107,56.02593803405762
7484,[0.37895494 0.78746848 0.11098472],0.177,68.04809546470642
7485,[0.93620754 0.30504103 0.24022552],0.215,65.45075607299805
7486,[0.80956728 0.66094062 0.94156226],0.333,68.8935935497284
7487,[0.97719979 0.99778669 0.88203673],0.399,71.54132008552551
7488,[0.87847493 0.06530356 0.14446346],0.069,58.38314485549927
7489,[0.92424759 0.79495384 0.19173441],0.399,70.8784568309784
7490,[0.37822763 0.37423625 0.59979133],0,58.90039277076721
7491,[0.97707947 0.24450753 0.04618088],0.20500000000000002,65.195485830307
7492,[0.61608625 0.1890502  0.53568081],0.001,60.084572315216064
7493,[0.78966512 0.32765328 0.05324793],0.153,66.07932996749878
7494,[0.79568991 0.87292108 0.85186159],0.399,71.5291748046875
7495,[0.96848129 0.88590618 0.20929883],0.399,70.85178017616272
7496,[0.08140717 0.47066538 0.66377401],0.123,67.00347828865051
7497,[0.06487069 0.50861864 0.75162055],0.111,65.53348517417908
7498,[0.645133   0.50916345 0.49878315],0.17300000000000001,68.75597167015076
7499,[0.46430884 0.32179476 0.37401629],0,58.65683960914612
7500,[0.69457655 0.71569151 0.49498564],0.301,57.1328661441803
7501,[0.26835548 0.40093177 0.92157647],0.063,55.9453547000885
7502,[0.58403734 0.03652542 0.21959231],0.091,67.43236136436462
7503,[0.20301333 0.86323613 0.39604775],0.129,67.04407238960266
7504,[0.3060232  0.88878133 0.57159949],0.195,68.79177141189575
7505,[0.93559227 0.37408828 0.55077143],0.251,56.41324043273926
7506,[0.1343356  0.08395751 0.44467562],0.28900000000000003,69.11662268638611
7507,[0.35160412 0.58398045 0.46543303],0.065,64.32643961906433
7508,[0.62118463 0.42609251 0.46773197],0.121,66.10773348808289
7509,[0.40898825 0.8045619  0.31713164],0.201,56.05994987487793
7510,[0.38240348 0.17951207 0.23386304],0.121,66.75619173049927
7511,[0.64541632 0.35907119 0.08242098],0.097,67.8281478881836
7512,[0.84268654 0.51279657 0.64391701],0.275,58.2260422706604
7513,[0.78595021 0.92668506 0.09841899],0.399,71.42541694641113
7514,[0.07134704 0.03820261 0.20036371],0.34500000000000003,69.15179085731506
7515,[0.19665846 0.32921424 0.30282017],0.137,58.06504988670349
7516,[0.81564496 0.68357526 0.27455605],0.343,68.44367504119873
7517,[0.70571073 0.99808754 0.99883214],0.399,70.32252359390259
7518,[0.75245659 0.73986694 0.9127697 ],0.34500000000000003,68.53971076011658
7519,[0.00852534 0.29944181 0.82265428],0.243,66.87683033943176
7520,[0.78320487 0.40379735 0.40591083],0.189,67.85872912406921
7521,[0.58000806 0.65533942 0.47218704],0.213,56.711129665374756
7522,[0.51269385 0.76121027 0.14931461],0.231,57.86367464065552
7523,[0.39753951 0.22688106 0.74944858],0.085,67.25003051757812
7524,[0.47448093 0.51583147 0.78630323],0.095,67.1818015575409
7525,[0.75769511 0.72255321 0.46157927],0.335,69.09842777252197
7526,[0.79199247 0.31304491 0.18789789],0.147,67.79941534996033
7527,[0.77020625 0.69797976 0.20964617],0.329,67.4982807636261
7528,[0.45001192 0.55846051 0.37483812],0.101,54.77031373977661
7529,[0.57756246 0.12828288 0.94375553],0,59.204683780670166
7530,[0.00967274 0.81045987 0.83464986],0.011,63.82391548156738
7531,[0.33985012 0.41913625 0.68604494],0,58.71070647239685
7532,[0.40340358 0.77869624 0.53781746],0.187,59.07937240600586
7533,[0.32610588 0.02315839 0.7856861 ],0.223,66.80839157104492
7534,[0.92223609 0.15363298 0.95304337],0.137,57.002277135849
7535,[0.33027736 0.62986569 0.60324656],0.077,66.39312267303467
7536,[0.60789462 0.86701329 0.98059071],0.337,59.5673942565918
7537,[0.20421759 0.39062001 0.53470259],0.101,55.51960563659668
7538,[0.1883499  0.10857209 0.56974326],0.249,69.18077611923218
7539,[0.45157549 0.89481727 0.093249  ],0.267,68.1460690498352
7540,[0.10431517 0.55291948 0.03203829],0.075,55.91841268539429
7541,[0.68909082 0.4886146  0.18674291],0.183,67.95852422714233
7542,[0.06948919 0.96308017 0.28391344],0.155,66.95583748817444
7543,[0.23305557 0.65960156 0.06997614],0.041,65.54411101341248
7544,[0.05745002 0.51853828 0.17186963],0.113,56.222227334976196
7545,[0.85979238 0.41084869 0.15707251],0.229,66.34174990653992
7546,[0.11074664 0.5364628  0.47843709],0.077,64.43507862091064
7547,[0.06876107 0.95518097 0.86606503],0.155,67.0910291671753
7548,[0.12993709 0.20562799 0.43236528],0.231,57.08169341087341
7549,[0.70974015 0.47477885 0.60395355],0.189,67.64903402328491
7550,[0.93924802 0.58751081 0.50267219],0.359,67.85608005523682
7551,[0.68490174 0.27540436 0.00741103],0.075,56.028213024139404
7552,[0.1426982  0.06389584 0.39938624],0.295,68.64704036712646
7553,[0.80764513 0.52586441 0.91068874],0.265,67.20315909385681
7554,[0.87932657 0.46020079 0.57636407],0.265,67.15181636810303
7555,[0.73736229 0.28787739 0.88136669],0.113,56.84275937080383
7556,[0.45634731 0.70035545 0.71194206],0.177,66.95917558670044
7557,[0.29747195 0.61305091 0.81032447],0.055,65.30443716049194
7558,[0.17513606 0.24909353 0.90034603],0.185,69.35435557365417
7559,[0.73331508 0.45782396 0.91121955],0.195,69.20425415039062
7560,[0.18345501 0.56863077 0.393698  ],0,59.20257616043091
7561,[0.94578185 0.23965229 0.87090737],0.191,69.47940278053284
7562,[0.2737969  0.62810928 0.29198916],0.047,66.26554489135742
7563,[0.91638759 0.6980825  0.7227085 ],0.399,70.95577359199524
7564,[0.21726927 0.49348972 0.99281398],0,58.74885845184326
7565,[0.55287519 0.99540774 0.07653338],0.369,59.15839457511902
7566,[0.10522665 0.76658977 0.32612852],0.033,64.55410933494568
7567,[0.45097608 0.25272597 0.50626341],0,58.714547634124756
7568,[0.46220882 0.07312292 0.69477189],0.131,56.499627113342285
7569,[0.74980909 0.38113775 0.74626747],0.163,58.008309841156006
7570,[0.85585775 0.39665926 0.01070661],0.221,66.52254486083984
7571,[0.11468584 0.91721443 0.32722625],0.111,66.50844764709473
7572,[0.74874886 0.48475983 0.06823307],0.211,65.70238852500916
7573,[0.54847935 0.2422511  0.95042304],0,59.46893382072449
