instance_idx,instance,epsilon,runtime
5147,[0.83884474 0.11379254 0.64325209],0.083,69.12096667289734
5148,[0.62473943 0.94572758 0.48277862],0.381,62.24365425109863
5149,[0.88799097 0.67852924 0.04383051],0.377,70.33551526069641
5150,[0.24021692 0.28159824 0.16973597],0.137,59.92974281311035
5151,[0.30232495 0.80834126 0.55512546],0.157,60.045095682144165
5152,[0.64801134 0.86125602 0.46311716],0.35100000000000003,60.201916217803955
5153,[0.33281833 0.67265372 0.86726277],0.113,58.763596534729004
5154,[0.23811285 0.22605309 0.8783857 ],0.149,70.47027730941772
5155,[0.26177336 0.21302523 0.80027955],0.14500000000000002,69.82001495361328
5156,[0.46288149 0.876629   0.13770258],0.263,60.18807649612427
5157,[0.56492697 0.01344655 0.93036703],0.091,69.70227074623108
5158,[0.00550422 0.38994684 0.80159294],0.185,71.26815223693848
5159,[1.         0.01948958 0.82410272],0.217,69.15504169464111
5160,[0.49015145 0.46734928 0.99796541],0.093,68.88001036643982
5161,[0.50304465 0.20782275 0.32476143],0.041,67.96137928962708
5162,[0.51008259 0.03816485 0.77711511],0.109,67.04306364059448
5163,[0.11179638 0.61154889 0.7783216 ],0.025,56.00171089172363
5164,[0.67362689 0.37991191 0.02609552],0.121,68.90785431861877
5165,[0.43623993 0.91381761 0.33271686],0.269,61.04442310333252
5166,[0.24788708 0.13782964 0.51012673],0.195,71.01486396789551
5167,[0.49780645 0.579456   0.49797325],0.14100000000000001,69.98450469970703
5168,[0.75287377 0.92416412 0.02148812],0.399,73.37288665771484
5169,[0.53334878 0.07303666 0.40758607],0.089,69.42303991317749
5170,[0.22350938 0.83261092 0.64359973],0.133,68.8559308052063
5171,[0.65871364 0.9661822  0.43137954],0.399,73.34254312515259
5172,[0.43601125 0.47118618 0.22477784],0.051000000000000004,57.235600233078
5173,[0.39480314 0.64534484 0.39688192],0.11900000000000001,60.04827308654785
5174,[0.40063489 0.11338701 0.82324013],0.125,58.3861403465271
5175,[0.5813884  0.8356929  0.99806401],0.317,70.54930114746094
5176,[0.32809487 0.09646404 0.07232204],0.187,61.41317367553711
5177,[0.01009334 0.42580097 0.55048295],0.171,69.87512707710266
5178,[0.88512909 0.37183292 0.02137887],0.223,69.93883275985718
5179,[0.61162489 0.47460347 0.23676692],0.139,69.26382422447205
5180,[0.04017997 0.32159848 0.7980767 ],0.201,57.16433787345886
5181,[0.96422841 0.10665395 0.87768104],0.185,71.54712200164795
5182,[0.11965491 0.36688102 0.80344772],0.14100000000000001,70.17237544059753
5183,[0.04859567 0.71356686 0.02644976],0.023,67.81063556671143
5184,[0.4210218  0.870347   0.39292906],0.243,69.48127746582031
5185,[0.00665173 0.01398545 0.20629518],0.381,62.231040477752686
5186,[0.92466372 0.71328614 0.60410134],0.399,72.88350009918213
5187,[0.16128553 0.34052706 0.41092527],0.14100000000000001,70.07807803153992
5188,[0.86767909 0.61812377 0.61781644],0.343,70.71245884895325
5189,[0.59021974 0.99617448 0.28348082],0.387,62.25030565261841
5190,[0.50355587 0.9335742  0.34521998],0.313,60.42919683456421
5191,[0.62862937 0.76623102 0.63019867],0.299,71.89335227012634
5192,[0.79557434 0.9550487  0.98545445],0.399,73.19419264793396
5193,[0.75348682 0.19570107 0.95741562],0.089,68.71992039680481
5194,[0.17680821 0.58375142 0.2958193 ],0.017,66.46584558486938
5195,[0.63444908 0.29113378 0.43105163],0.065,67.64600658416748
5196,[0.68226069 0.26908858 0.72784929],0.085,70.27227926254272
5197,[0.34683104 0.13215399 0.61304985],0.147,69.8478376865387
5198,[0.20806523 0.81574662 0.5458342 ],0.115,68.05229353904724
5199,[0.16566561 0.43062316 0.39822073],0.095,69.92208099365234
5200,[0.07605379 0.71086045 0.68077554],0,61.66975235939026
5201,[0.77785731 0.54497718 0.55381094],0.261,70.5780017375946
5202,[0.16914147 0.20747386 0.2279953 ],0.20700000000000002,58.629124879837036
5203,[0.04978362 0.17739783 0.27584188],0.279,70.59783148765564
5204,[0.525302   0.81909053 0.35677857],0.267,70.5981240272522
5205,[0.03426203 0.01768608 0.76612091],0.355,70.72359442710876
5206,[0.8819606  0.7359729  0.71641534],0.399,74.0309374332428
5207,[0.33512254 0.11847319 0.9628709 ],0.155,68.43483114242554
5208,[0.85469235 0.40891022 0.86325325],0.23900000000000002,69.76868438720703
5209,[0.85355149 0.94342357 0.79869271],0.399,73.40090036392212
5210,[0.89931011 0.34250522 0.50143181],0.221,69.23176670074463
5211,[0.3317394  0.69524562 0.91222467],0.125,59.326225996017456
5212,[0.98465867 0.74387498 0.30502324],0.399,73.53175330162048
5213,[0.88058155 0.99275541 0.34632585],0.399,73.23506474494934
5214,[0.94881786 0.51160509 0.9647167 ],0.339,70.84530067443848
5215,[0.49634932 0.52114819 0.28934947],0.107,58.26099729537964
5216,[0.99597341 0.81304908 0.68339021],0.399,73.5105209350586
5217,[0.15391909 0.00489479 0.59538394],0.305,68.44316124916077
5218,[0.70450367 0.93566467 0.5169973 ],0.399,74.0688533782959
5219,[0.04886284 0.99849648 0.91908445],0.217,69.55194544792175
5220,[0.75958548 0.27034746 0.3618033 ],0.115,67.84476566314697
5221,[0.73167745 0.94955389 0.45371383],0.399,73.98692107200623
5222,[0.69688844 0.64743642 0.20465531],0.265,69.17812943458557
5223,[0.84952117 0.48846711 0.69437958],0.273,71.42327833175659
5224,[0.64432865 0.98185524 0.11087744],0.399,73.14678454399109
5225,[0.68858298 0.61438027 0.37566777],0.247,70.45542478561401
5226,[0.79341399 0.01046425 0.89245998],0,61.745352029800415
5227,[0.90406242 0.74223413 0.68400471],0.399,73.49049091339111
5228,[0.81743626 0.48075858 0.10783025],0.243,70.07339286804199
5229,[0.76574551 0.85156733 0.08063045],0.399,72.8658058643341
5230,[0.45260866 0.58432324 0.25364097],0.115,68.20029377937317
5231,[0.58008988 0.50242742 0.65496106],0.147,69.80335450172424
5232,[0.48652014 0.77582979 0.92279396],0.23900000000000002,69.51645135879517
5233,[0.56165269 0.82735106 0.07761055],0.28700000000000003,61.475001096725464
5234,[0.17610573 0.32370316 0.59631457],0.139,69.0229024887085
5235,[0.85645021 0.92093884 0.16771974],0.399,73.00740718841553
5236,[0.82756222 0.84967902 0.87870096],0.399,73.67314863204956
5237,[0.51713593 0.60832843 0.20781987],0.157,60.36824631690979
5238,[0.76985118 0.23806905 0.08463034],0.099,71.04756450653076
5239,[0.39966468 0.52453988 0.43483902],0.063,58.23149275779724
5240,[0.70817624 0.40505892 0.02082057],0.151,59.497714042663574
5241,[0.13416674 0.38825696 0.88522487],0.121,68.33337879180908
5242,[0.28476362 0.01217239 0.68826417],0.23500000000000001,70.21258854866028
5243,[0.56495079 0.91638057 0.92954909],0.34700000000000003,71.24591827392578
5244,[0.71276934 0.04660692 0.68865726],0.009000000000000001,64.41319799423218
5245,[0.08668262 0.58828639 0.33432226],0.059000000000000004,67.00969743728638
5246,[0.23889197 0.10365343 0.79815883],0.211,68.60604476928711
5247,[0.74727765 0.54471352 0.47519873],0.245,70.64072632789612
5248,[0.38921144 0.14464702 0.29810276],0.127,67.79935383796692
5249,[0.50678892 0.45557451 0.47980374],0.083,68.82637190818787
5250,[0.08502504 0.08422033 0.12238277],0.311,70.80421209335327
5251,[0.1832577  0.09902631 0.9249182 ],0.241,70.11100387573242
5252,[0.10169723 0.83327031 0.49014514],0.069,59.38353610038757
5253,[0.64501628 0.47273121 0.18074267],0.153,69.00942158699036
5254,[0.54100303 0.15954202 0.85220929],0.033,67.10292649269104
5255,[0.56206031 0.34513516 0.99532212],0.069,59.7641236782074
5256,[0.50902023 0.23352734 0.53040851],0.021,66.55496978759766
5257,[0.79935041 0.87819671 0.81845111],0.399,73.67545127868652
5258,[0.34255103 0.15595751 0.71498612],0.135,70.01379895210266
5259,[0.83167993 0.14363851 0.06851715],0.083,69.33074426651001
5260,[0.73590882 0.59615706 0.66740588],0.269,61.545196533203125
5261,[0.6254943  0.49969663 0.15877127],0.157,60.35903358459473
5262,[0.97739353 0.32077702 0.20608299],0.243,69.31171345710754
5263,[0.06837492 0.39328376 0.95311741],0.151,58.692307233810425
5264,[0.55614669 0.26554584 0.22939528],0,61.34890174865723
5265,[0.67427279 0.07126057 0.082281  ],0.029,66.482901096344
5266,[0.33327587 0.95394848 0.38749749],0.23900000000000002,69.85460996627808
5267,[0.11076691 0.14107053 0.81187493],0.255,68.96784853935242
5268,[0.23945718 0.24970763 0.43608685],0.147,70.5583598613739
5269,[0.05707954 0.61548334 0.00396697],0.067,68.40761661529541
5270,[0.13853419 0.86417673 0.82301481],0.111,69.232417345047
5271,[0.13670907 0.55879102 0.00670032],0.055,67.25009155273438
5272,[0.86211973 0.5583433  0.75532631],0.315,69.61160039901733
5273,[0.49033496 0.69050935 0.93130517],0.201,57.66798496246338
5274,[0.09083554 0.58138856 0.99674654],0.047,68.55934071540833
5275,[0.55955294 0.87482236 0.34284355],0.311,70.3296685218811
5276,[0.42439394 0.45246206 0.9520983 ],0.053000000000000005,65.81451797485352
5277,[0.09742289 0.00512218 0.22639536],0.341,71.462562084198
5278,[0.8386645  0.31152209 0.22436031],0.171,70.87641453742981
5279,[0.4956214  0.94703257 0.50885214],0.319,60.948869943618774
5280,[0.67398833 0.95016967 0.15300546],0.399,73.01569700241089
5281,[0.34082351 0.07749093 0.57357009],0.177,69.25459504127502
5282,[0.43692533 0.56588446 0.27756001],0.099,70.52112889289856
5283,[0.10894951 0.7787233  0.4792839 ],0.047,68.67908143997192
5284,[0.63211217 0.10198515 0.02716216],0.035,67.5110445022583
5285,[0.90350668 0.96148307 0.89943122],0.399,73.48167061805725
5286,[0.8009274  0.39179049 0.70388183],0.201,57.60337209701538
5287,[0.22617986 0.36753473 0.38097784],0.097,70.08161163330078
5288,[0.69030795 0.22278624 0.59385942],0.063,58.26033282279968
5289,[0.39672921 0.68042402 0.89464579],0.149,71.31274104118347
5290,[0.12876725 0.61079127 0.52973828],0.023,68.10291528701782
5291,[0.75824168 0.23164268 0.93596039],0.107,58.604740619659424
5292,[0.74244142 0.48117335 0.88051741],0.221,69.36415219306946
5293,[0.35912446 0.38437818 0.1290699 ],0.029,67.2750997543335
5294,[0.77861859 0.40123366 0.50012275],0.191,72.08821892738342
5295,[0.4709534  0.65626368 0.37375061],0.161,70.65067934989929
5296,[0.91595853 0.43196819 0.35901945],0.271,70.8301932811737
5297,[0.18707946 0.55873303 0.06271794],0.029,66.83518767356873
5298,[0.40084508 0.76639523 0.99315079],0.195,71.58275508880615
5299,[0.86659937 0.47978109 0.2911339 ],0.267,70.57938838005066
5300,[0.44596548 0.34404739 0.24328483],0.003,63.6481032371521
5301,[0.18685386 0.95600562 0.49917448],0.171,70.26847696304321
5302,[0.10986836 0.38394484 0.38853583],0.14500000000000002,70.25525331497192
5303,[0.77372035 0.16761793 0.38923255],0.07300000000000001,69.7053575515747
5304,[0.51353003 0.98017509 0.97672022],0.353,69.60223340988159
5305,[0.56590285 0.61816729 0.67557868],0.197,72.40823912620544
5306,[0.83306342 0.3047241  0.68410307],0.17500000000000002,60.36053538322449
5307,[0.12610277 0.39863531 0.55969544],0.127,67.95282459259033
5308,[0.81786336 0.37573025 0.10592686],0.191,72.00308799743652
5309,[0.50221482 0.48673276 0.31430905],0.093,69.24097275733948
5310,[0.68396031 0.09188672 0.31693155],0.009000000000000001,64.28491544723511
5311,[0.82222567 0.02922432 0.56410712],0.037000000000000005,58.519075870513916
5312,[0.89106947 0.2273913  0.96766498],0.171,70.46679759025574
5313,[0.98428419 0.57545158 0.04009624],0.373,72.45026183128357
5314,[0.55578619 0.33878174 0.43350804],0.049,69.65137386322021
5315,[0.09336751 0.20031045 0.32660228],0.245,69.52497863769531
5316,[0.60035912 0.75272614 0.50774933],0.275,60.42262387275696
5317,[0.11300249 0.79731524 0.36396229],0.055,67.95124697685242
5318,[0.23365847 0.04367759 0.38248802],0.251,58.228055000305176
5319,[0.00437355 0.11648683 0.60456278],0.323,71.861079454422
5320,[0.93504744 0.19937458 0.74104062],0.17500000000000002,60.19492053985596
5321,[0.20162927 0.0066864  0.0293865 ],0.293,70.65905380249023
5322,[0.19762118 0.00147215 0.89658828],0.28300000000000003,70.40515232086182
5323,[0.61398755 0.98787271 0.42446248],0.395,72.01817393302917
5324,[0.84618831 0.06676613 0.17685782],0.053000000000000005,66.92450857162476
5325,[0.23422584 0.92844684 0.38174491],0.179,70.48983144760132
5326,[0.80745154 0.43586008 0.38106017],0.219,59.99528527259827
5327,[0.61465846 0.57559496 0.20127891],0.189,70.47042083740234
5328,[0.76540721 0.61583638 0.26908221],0.28500000000000003,71.35608839988708
5329,[0.58282361 0.70394235 0.82709669],0.249,71.75050020217896
5330,[0.02654483 0.13374746 0.11915502],0.315,68.68306255340576
5331,[0.67721595 0.64082646 0.59581563],0.261,70.0971314907074
5332,[0.0919399  0.94531724 0.71480938],0.157,60.38649940490723
5333,[0.27280579 0.69243835 0.62074207],0.08700000000000001,59.82414937019348
5334,[0.65888368 0.3789464  0.57307879],0.123,69.99750542640686
5335,[0.66005976 0.2016651  0.50788542],0,61.508291244506836
5336,[0.12023776 0.10552412 0.91111743],0.269,61.02558898925781
5337,[0.12444439 0.89338683 0.46965504],0.109,67.66513276100159
5338,[0.24234969 0.87077064 0.52959196],0.157,60.601850271224976
5339,[0.70266366 0.06685723 0.94912261],0,61.22361207008362
5340,[0.45488329 0.33984649 0.41604915],0,61.37937068939209
5341,[0.02855608 0.89134032 0.0211904 ],0.077,68.38354420661926
5342,[0.37719342 0.5650502  0.33538803],0.07100000000000001,68.63808560371399
5343,[0.82204933 0.23357589 0.24822515],0.125,58.85374689102173
5344,[0.54012495 0.53480009 0.00916622],0.131,59.80573654174805
5345,[0.29196142 0.86067629 0.2861651 ],0.171,70.47708797454834
5346,[0.24531766 0.51896868 0.20834228],0.017,66.77756595611572
5347,[0.90703763 0.22332539 0.84056639],0.17500000000000002,60.32515263557434
5348,[0.48053871 0.93520784 0.02356841],0.301,59.399850606918335
5349,[0.30462485 0.61845827 0.12054904],0.057,58.62923741340637
5350,[0.72346217 0.00598427 0.40468648],0.029,66.6538314819336
5351,[0.76426612 0.44612732 0.42932641],0.20500000000000002,67.87245154380798
5352,[0.3874731  0.64216186 0.10308904],0.109,67.87093234062195
5353,[0.25314652 0.47514848 0.22800532],0.035,68.12119770050049
5354,[0.28345864 0.65337496 0.59936196],0.07300000000000001,69.52412605285645
5355,[0.92964618 0.96900105 0.52225999],0.399,73.32461738586426
5356,[0.08744433 0.29992787 0.51768261],0.195,71.22604131698608
5357,[0.72080678 0.2069944  0.61911662],0.07100000000000001,68.43256044387817
5358,[0.18837444 0.88306894 0.73522544],0.14100000000000001,70.02746844291687
5359,[0.67319874 0.94632559 0.15481993],0.399,73.42153143882751
5360,[0.28116876 0.78802121 0.90199547],0.14500000000000002,70.26721787452698
5361,[0.03655966 0.87015182 0.80517298],0.089,68.63704752922058
5362,[0.74112071 0.60999385 0.81777979],0.281,61.37920665740967
5363,[0.58908265 0.99831728 0.44676708],0.389,71.56582140922546
5364,[0.02915221 0.82357908 0.4669095 ],0.029,67.60011768341064
5365,[0.76580753 0.46865257 0.67773129],0.221,68.9667763710022
5366,[0.41143892 0.19205915 0.39071367],0.091,69.98369574546814
5367,[0.78711124 0.80196083 0.96121413],0.399,74.01818346977234
5368,[0.9098215  0.15578219 0.94346296],0.14500000000000002,70.60232281684875
5369,[0.37186004 0.74514279 0.46368235],0.159,69.42503905296326
5370,[0.8877572  0.68217055 0.52079115],0.381,62.69322490692139
5371,[0.72397571 0.18320966 0.92314686],0.067,68.63055634498596
5372,[0.71262239 0.59455753 0.43388127],0.251,59.45712184906006
5373,[0.0407533  0.89744957 0.71678663],0.111,69.25286483764648
5374,[0.63356742 0.61775442 0.89890542],0.23500000000000001,71.05230021476746
5375,[0.57074627 0.21338806 0.44122226],0.001,63.55572533607483
5376,[0.6156353  0.53240709 0.98266418],0.185,71.65228009223938
5377,[0.24289561 0.9050719  0.8435519 ],0.181,61.54045391082764
5378,[0.5558253  0.19639975 0.04320369],0.027000000000000003,65.50603246688843
5379,[0.13406905 0.44326702 0.67415304],0.099,70.8805480003357
5380,[0.22392041 0.68460676 0.86198387],0.065,67.75328278541565
5381,[0.75729819 0.42557238 0.64566389],0.195,71.10687971115112
5382,[0.98848296 0.8855302  0.33794538],0.399,73.25294470787048
5383,[0.27544604 0.31334302 0.84439863],0.089,68.99114990234375
5384,[0.68548601 0.16321415 0.55726421],0,61.305187940597534
5385,[0.35648978 0.43819324 0.43874062],0,61.179532527923584
5386,[0.66326628 0.84610829 0.46842713],0.35100000000000003,60.34762454032898
5387,[0.14648753 0.75425184 0.75162724],0.059000000000000004,67.64471244812012
5388,[0.67770608 0.7750137  0.49344281],0.323,71.60015296936035
5389,[0.95395204 0.39409587 0.46373216],0.273,71.25220274925232
5390,[0.54059808 0.89224307 0.70417915],0.319,61.1821346282959
5391,[0.02114919 0.20733263 0.85392566],0.267,70.15888285636902
5392,[0.5854875  0.87402522 0.41122838],0.325,60.33938431739807
5393,[0.21038678 0.00411811 0.99614653],0.275,60.279438972473145
5394,[0.13628169 0.64304851 0.48957383],0.005,64.52509140968323
5395,[0.38011117 0.53726495 0.07796106],0.053000000000000005,65.99665522575378
5396,[0.10853734 0.21666654 0.30596817],0.229,69.138423204422
5397,[0.3100836  0.1903446  0.44840444],0.14100000000000001,70.13123369216919
5398,[0.9701451  0.49279261 0.01493832],0.325,60.50586175918579
5399,[0.41931512 0.75729996 0.31186767],0.185,71.79659748077393
5400,[0.03620772 0.34841356 0.88796483],0.189,70.30370950698853
5401,[0.74507642 0.7674624  0.23887148],0.34900000000000003,72.53129935264587
5402,[0.96808286 0.02786993 0.86364072],0.189,70.85954713821411
5403,[0.38683349 0.98968806 0.99888037],0.297,71.15141153335571
5404,[0.84765047 0.02556524 0.59920192],0.061,69.06317615509033
5405,[0.5126444  0.15338078 0.25815249],0.063,57.558014154434204
5406,[0.71277161 0.1595944  0.50131803],0.041,68.59187269210815
5407,[0.59353301 0.2784785  0.83844484],0,61.32018828392029
5408,[0.21944969 0.38409956 0.50668587],0.089,68.75889301300049
5409,[0.06707353 0.53630994 0.08923299],0.099,71.25243377685547
5410,[0.33972454 0.82425158 0.26364425],0.177,69.54158592224121
5411,[0.08886535 0.15478671 0.62687289],0.263,59.60282325744629
5412,[0.5635708  0.06328518 0.99314336],0.067,68.36428952217102
5413,[0.47942751 0.3194651  0.72913639],0,61.91533827781677
5414,[0.85001584 0.08549883 0.96855758],0.083,69.15533757209778
5415,[0.02416368 0.43429545 0.66435834],0.157,60.313674449920654
5416,[0.96224512 0.76173654 0.88520426],0.399,72.73893928527832
5417,[0.11880165 0.42981619 0.03144674],0.127,67.53825259208679
5418,[0.13105002 0.53156898 0.05897463],0.07100000000000001,68.8664128780365
5419,[0.26562811 0.84074911 0.1577792 ],0.147,70.2457377910614
5420,[0.27192864 0.38433516 0.34361954],0.067,68.96136140823364
5421,[0.23515075 0.92529238 0.81786013],0.187,61.055121660232544
5422,[0.37370096 0.80318541 0.18927181],0.181,61.629082679748535
5423,[0.82456972 0.54198464 0.33854128],0.279,70.57293748855591
5424,[0.55224105 0.16142591 0.49532228],0.035,68.16908311843872
5425,[0.02182453 0.86309008 0.33137392],0,61.4284303188324
5426,[0.24757348 0.13664063 0.91752167],0.189,70.52871322631836
5427,[0.3439956  0.99528818 0.61337702],0.271,70.50684547424316
5428,[0.41762496 0.79076013 0.06733737],0.197,71.52742862701416
5429,[0.5705141  0.52076112 0.86126232],0.155,69.58748888969421
5430,[0.34755314 0.33089481 0.73680323],0.047,68.12345170974731
5431,[0.58621421 0.48532689 0.52010468],0.139,69.28333234786987
5432,[0.78196065 0.34735317 0.55768534],0.167,70.4726972579956
5433,[0.70743478 0.9956917  0.69364203],0.399,73.32497787475586
5434,[0.96198    0.39907332 0.60870015],0.28300000000000003,70.5482165813446
5435,[0.74534894 0.3484485  0.26893939],0.14300000000000002,68.83915662765503
5436,[0.97294471 0.34856654 1.        ],0.271,70.87719225883484
5437,[0.85235211 0.21607945 0.82823834],0.14300000000000002,69.00195288658142
5438,[0.98374146 0.2768413  0.66439893],0.23500000000000001,69.71953582763672
5439,[0.76964945 0.08327206 0.81934687],0,61.29824256896973
5440,[0.30830437 0.7064717  0.95021287],0.11900000000000001,59.66320490837097
5441,[0.03498358 0.61178762 0.29217966],0.07300000000000001,69.59941244125366
5442,[0.11455346 0.71194559 0.97913438],0,61.82236194610596
5443,[0.4847076  0.78498168 0.23544482],0.229,69.74144673347473
5444,[0.51270579 0.34637642 0.44893601],0,61.45021176338196
5445,[0.41458838 0.53196386 0.40900407],0.075,58.99971127510071
5446,[0.08025847 0.9795614  0.99680315],0.201,58.24624466896057
5447,[0.17404426 0.24105531 0.43679718],0.183,71.03194379806519
5448,[0.69877525 0.03132667 0.83551998],0.019000000000000003,57.209306478500366
5449,[0.63846044 0.26931343 0.87090576],0.067,69.36678433418274
5450,[0.89891211 0.50998607 0.16996213],0.299,72.83624720573425
5451,[0.66124204 0.31695178 0.54773739],0.093,69.43762230873108
5452,[0.20762134 0.01181522 0.66785322],0.273,71.11335849761963
5453,[0.83222781 0.06037183 0.88606417],0.059000000000000004,67.91081690788269
5454,[0.97935078 0.04841744 0.70842658],0.193,70.49572801589966
5455,[0.84949401 0.6924045  0.13972403],0.365,70.7338342666626
5456,[0.59716624 0.78605791 0.41842843],0.28700000000000003,61.365296840667725
5457,[0.58244119 0.25348529 0.31253286],0,61.417667627334595
5458,[0.80864022 0.48955329 0.44865802],0.247,70.94070887565613
5459,[0.12278058 0.37450762 0.5206001 ],0.14100000000000001,70.0235116481781
5460,[0.23093642 0.80804174 0.38351733],0.11900000000000001,60.13208341598511
5461,[0.23841576 0.30832361 0.82448094],0.109,67.61961555480957
5462,[0.77646138 0.7444584  0.19061614],0.355,70.34574365615845
5463,[0.90423772 0.96042845 0.01484284],0.399,74.06147885322571
5464,[0.75395039 0.52554496 0.12425866],0.233,69.60708522796631
5465,[0.24646158 0.28171269 0.40404266],0.129,68.5188980102539
5466,[0.47070595 0.93691569 0.05802348],0.297,71.22188186645508
5467,[0.70921426 0.85421968 0.35710452],0.375,61.31394338607788
5468,[0.24914588 0.22132067 0.30061806],0.159,69.04250454902649
5469,[0.1452004  0.55174311 0.25015541],0.049,69.65075278282166
5470,[0.73083203 0.36877963 0.31024446],0.147,70.61831188201904
5471,[0.02712411 0.23264743 0.82064777],0.253,67.77890586853027
5472,[0.41734141 0.88365455 0.94368731],0.259,69.85407972335815
5473,[0.24327553 0.5600389  0.8811101 ],0,61.572243213653564
5474,[0.89219882 0.83365779 0.01205623],0.399,72.98405194282532
5475,[0.581433   0.16800392 0.24770804],0.023,68.53301119804382
5476,[0.90330142 0.51285033 0.23040533],0.303,68.46423840522766
5477,[0.98774017 0.29941156 0.86774008],0.251,58.90189838409424
5478,[0.79507899 0.74208032 0.72191296],0.371,71.31916046142578
5479,[0.79004724 0.84752019 0.06203668],0.399,73.26456427574158
5480,[0.16771793 0.50558705 0.21222816],0.061,68.72673320770264
5481,[0.5332185  0.49323808 0.12647104],0.107,58.556899309158325
5482,[0.39996129 0.78686453 0.88765768],0.201,57.9898521900177
5483,[0.08584857 0.01163138 0.8250538 ],0.333,70.46516561508179
5484,[0.00295761 0.5809956  0.87513685],0.091,69.97621393203735
5485,[0.08162802 0.96169613 0.98392186],0.185,71.55913186073303
5486,[0.74575063 0.45043217 0.27555593],0.193,70.37482571601868
5487,[0.41242237 0.34532531 0.3961175 ],0.017,66.67332482337952
5488,[0.72624504 0.89264594 0.15742871],0.399,73.36763978004456
5489,[0.16995249 0.54017054 0.16578408],0.045,68.94319939613342
5490,[0.86209604 0.73400714 0.07443291],0.391,72.1965765953064
5491,[0.95621127 0.65253696 0.80522462],0.399,73.36642336845398
5492,[0.24259761 0.20990726 0.04500848],0.17300000000000001,71.38542890548706
5493,[0.85428219 0.51133419 0.06670715],0.277,69.4792320728302
5494,[0.82442598 0.37912746 0.15630725],0.195,71.71038293838501
5495,[0.88088375 0.22363073 0.89555648],0.163,60.00905156135559
5496,[0.44623375 0.45065971 0.77795218],0,61.3469934463501
5497,[0.15329119 0.9182864  0.37108127],0.133,69.93283128738403
5498,[0.47338783 0.74236398 0.05389525],0.201,57.81239199638367
5499,[0.04048765 0.55872423 0.07074615],0.101,56.839136362075806
5500,[0.7614556  0.13448726 0.62680301],0,61.659372091293335
5501,[0.66595127 0.02081224 0.10968376],0.057,58.09543037414551
5502,[0.50968082 0.01347065 0.14744497],0.135,69.30844736099243
5503,[0.66688268 0.36706134 0.96376622],0.129,69.52392673492432
5504,[0.50174288 0.68837018 0.13332034],0.189,70.41368961334229
5505,[0.47943534 0.73421583 0.83350319],0.215,68.38097524642944
5506,[0.19952357 0.39694704 0.47338455],0.093,69.46665573120117
5507,[0.4403494  0.47549457 0.29567685],0.057,58.603713512420654
5508,[0.80879086 0.91320098 0.34880155],0.399,73.49579572677612
5509,[0.637887   0.38074364 0.57865747],0.113,58.70597267150879
5510,[0.69558045 0.50157336 0.6745312 ],0.203,67.42141699790955
5511,[0.75720282 0.84340748 0.18853774],0.393,71.74835085868835
5512,[0.21630528 0.51443049 0.50953102],0.027000000000000003,65.4756371974945
5513,[0.4325119  0.72173548 0.59376503],0.179,70.80524706840515
5514,[0.80779536 0.517443   0.90010431],0.271,70.51602244377136
5515,[0.42100412 0.82994307 0.70744379],0.229,69.73529171943665
5516,[0.77766509 0.50637366 0.82634438],0.249,71.78477001190186
5517,[0.16732088 0.08713662 0.06904692],0.269,61.339614391326904
5518,[0.47584194 0.34174663 0.43326271],0,61.35240030288696
5519,[0.45618902 0.65061291 0.05182269],0.147,70.09946370124817
5520,[0.72955877 0.96836464 0.45866841],0.399,73.30300617218018
5521,[0.06865536 0.20126535 0.10290289],0.261,69.60184693336487
5522,[2.56284148e-01 7.94011040e-01 6.91751746e-04],0.11900000000000001,59.381041049957275
5523,[0.87366585 0.93967442 0.1847292 ],0.399,73.31756687164307
5524,[0.173496   0.96589444 0.36018616],0.167,70.33425188064575
5525,[0.8118472  0.00898884 0.99088475],0,61.32206678390503
5526,[0.01636006 0.60764467 0.92851513],0.07100000000000001,68.08745837211609
5527,[0.83133667 0.31042901 0.82209673],0.179,70.37353992462158
5528,[0.39301268 0.49986322 0.36308532],0,61.31280970573425
5529,[0.35467342 0.58214522 0.78206608],0.077,68.08214902877808
5530,[0.45788698 0.89879336 0.85032346],0.28500000000000003,71.39391851425171
5531,[0.69953363 0.76817775 0.01392161],0.327,69.51810622215271
5532,[0.53169348 0.35282185 0.2083517 ],0,61.46503233909607
5533,[0.92095029 0.1968163  0.18420084],0.153,67.88416719436646
5534,[0.17872498 0.65817708 0.61166043],0,61.47198009490967
5535,[0.50562697 0.5868725  0.94064661],0.157,60.041430711746216
5536,[0.86129347 0.90605641 0.05382434],0.399,73.19120001792908
5537,[0.39572958 0.37322207 0.04744089],0.019000000000000003,57.35425329208374
5538,[0.89750531 0.03133239 0.6475798 ],0.111,68.95583081245422
5539,[0.25048153 0.88917732 0.2325877 ],0.165,69.4280149936676
5540,[0.93093316 0.50252066 0.41915352],0.313,60.32721209526062
5541,[0.79647274 0.51488181 0.56753823],0.257,60.293540716171265
5542,[0.3316925  0.91624714 0.92603291],0.233,69.81514120101929
5543,[0.6191477  0.71452018 0.33892336],0.261,70.6644778251648
5544,[0.13807538 0.97913457 0.65696325],0.187,61.67276978492737
5545,[0.2743226  0.97721684 0.60888918],0.227,68.39883327484131
5546,[0.97142797 0.05361567 0.02308751],0.161,70.27995181083679
5547,[0.43204011 0.94000084 0.99911946],0.295,71.29754519462585
5548,[0.33053434 0.89593326 0.07757775],0.20700000000000002,58.859769344329834
